"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses","question_order"
"","html-keyboard-response","81","399933","0.0-81.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","82","400868","0.0-82.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","933","img/land3.png","76","935","3","1","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","83","401171","0.0-83.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","84","401724","0.0-84.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","552","img/land2.png","75","553","2","1","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","85","402034","0.0-85.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","86","402708","0.0-86.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","671","img/land2.png","75","673","2","1","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","87","403014","0.0-87.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","88","403547","0.0-88.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","530","img/land2.png","76","533","3","1","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","89","403869","0.0-89.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","90","404518","0.0-90.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","644","img/land3.png","75","647","2","0","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","91","404851","0.0-91.0","34BBWHLWHBXFTCZCVCM92RYBPOQIWO","ARFJTVZE5IKLC","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
