"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses","question_order"
"true","fullscreen","0","2830","0.0-0.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","","","","","","","","","",""
"","instructions","1","14947","0.0-1.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","[{""page_index"":0,""viewing_time"":1466.6000000014901},{""page_index"":1,""viewing_time"":555.6000000014901},{""page_index"":2,""viewing_time"":2151.60000000149},{""page_index"":3,""viewing_time"":3516.6999999955297},{""page_index"":4,""viewing_time"":1152.7000000029802},{""page_index"":5,""viewing_time"":1751.3999999985099},{""page_index"":6,""viewing_time"":1517.6000000014901}]","12113.10000000149","","","","","","","","",""
"","image-keyboard-response","2","15699","0.0-2.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","749.8000000044703","img/land2.png","76","751.6999999955297","3","0","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","3","16004","0.0-3.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","4","16096","0.0-4.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","88.79999999701977","img/land1.png","74","91.29999999701977","1","1","1","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","5","16412","0.0-5.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","6","16423","0.0-6.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","8.299999997019768","img/land3.png","74","10.199999995529652","1","1","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","7","16733","0.0-7.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","8","16752","0.0-8.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","16.30000000447035","img/land1.png","74","17.80000000447035","1","1","1","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","9","17058","0.0-9.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","10","17205","0.0-10.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","145.39999999850988","img/land3.png","74","147","1","1","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","11","17515","0.0-11.0","3180JW2OT5YHB44YHTK0OS0YI6BJ5K","A27VK38SRSSHV3","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
