"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","reward_cond","responses","question_order"
"true","fullscreen","0","4870","0.0-0.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","","","","","","","","","","",""
"","instructions","1","17257","0.0-1.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","[{""page_index"":0,""viewing_time"":5134},{""page_index"":1,""viewing_time"":673},{""page_index"":2,""viewing_time"":609},{""page_index"":3,""viewing_time"":558},{""page_index"":4,""viewing_time"":2068},{""page_index"":5,""viewing_time"":1087},{""page_index"":6,""viewing_time"":1238},{""page_index"":7,""viewing_time"":1008}]","12378","","","","","","","","","",""
"","image-keyboard-response","2","18274","0.0-2.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","","img/land6.png","","1017","-1","0","true","1","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","3","18594","0.0-3.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","html-keyboard-response","4","24013","0.0-4.0-0.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","","","","","","","","","","",""
"","image-keyboard-response","5","24827","0.0-5.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","805","img/land4.png","75","810","2","0","false","3","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","6","25138","0.0-6.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","7","25540","0.0-8.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","398","img/land5.png","74","401","1","0","false","2","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","8","25850","0.0-9.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","9","26278","0.0-11.0","36WLNQG780WBP4ZF420MUYNYLZWBEV","A1XODDMY1SJ0H9","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","422","img/land6.png","75","426","2","1","false","1","1,1,0,0,1,1,1,0,1","",""
