"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","reward_cond","responses","question_order"
"true","fullscreen","0","4419","0.0-0.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","","","","","","","","","","",""
"","instructions","1","67728","0.0-1.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","[{""page_index"":0,""viewing_time"":25395.099999904633},{""page_index"":1,""viewing_time"":2091.8000000715256},{""page_index"":2,""viewing_time"":2292},{""page_index"":3,""viewing_time"":1293.6999999284744},{""page_index"":4,""viewing_time"":2035.9000000953674},{""page_index"":5,""viewing_time"":1073.5},{""page_index"":6,""viewing_time"":3524.6999999284744},{""page_index"":7,""viewing_time"":25597.899999976158}]","63305.799999952316","","","","","","","","","",""
"","image-keyboard-response","2","68064","0.0-2.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","333.2999999523163","img/land5.png","74","336.1999999284744","1","1","false","1","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","3","68369","0.0-3.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","4","68543","0.0-5.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","170.80000007152557","img/land1.png","74","172.5","1","1","false","3","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","5","68850","0.0-6.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","6","69223","0.0-8.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","369.89999997615814","img/land6.png","74","371.59999990463257","1","0","false","2","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","7","69531","0.0-9.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","8","69855","0.0-11.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","321.7000000476837","img/land5.png","74","323.90000009536743","1","1","false","1","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","9","70158","0.0-12.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","10","70479","0.0-14.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","318","img/land5.png","74","320","1","1","false","1","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","11","70782","0.0-15.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","12","70983","0.0-17.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","198.89999997615814","img/land6.png","74","201","1","0","false","2","1,1,0,0,1,1,1,0,1","",""
"","html-keyboard-response","13","71287","0.0-18.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","null","<img src=""img/land6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","14","71814","0.0-20.0","3ZOTGHDK5JXWIHT692PDPZRCTPNOSC","A2NXMRPHG86N2T","3A3KKYU7P33Z3BR9PPFZ5194ZCQMWU","","525.3999999761581","img/land5.png","74","527.1000000238419","1","1","false","1","1,1,0,0,1,1,1,0,1","",""
