"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","reward_cond","responses","question_order"
"true","fullscreen","0","11937","0.0-0.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","","","","","","","","","",""
"","instructions","1","75712","0.0-1.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","[{""page_index"":0,""viewing_time"":53141.40000000596},{""page_index"":1,""viewing_time"":1154.300000011921},{""page_index"":2,""viewing_time"":431.59999999403954},{""page_index"":3,""viewing_time"":320.2999999821186},{""page_index"":4,""viewing_time"":2982},{""page_index"":5,""viewing_time"":2772.9000000059605},{""page_index"":6,""viewing_time"":2041.5},{""page_index"":7,""viewing_time"":930}]","63774.40000000596","","","","","","","","","",""
"","image-keyboard-response","2","76714","0.0-2.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","img/land5.png","","1002.1999999880791","-1","0","true","2","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","3","77017","0.0-3.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","html-keyboard-response","4","88097","0.0-4.0-0.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","","","","","","","","","",""
"","image-keyboard-response","5","88880","0.0-5.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","781.2999999821186","img/land3.png","75","782.0999999940395","2","1","false","1","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","6","89181","0.0-6.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","7","89845","0.0-8.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","663.8000000119209","img/land3.png","75","664.2999999821186","2","1","false","1","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","8","90147","0.0-9.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","9","90444","0.0-11.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","296","img/land3.png","75","296.80000001192093","2","1","false","1","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","10","90746","0.0-12.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","11","91748","0.0-14.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","img/land5.png","","1002.3000000119209","-1","0","true","2","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","12","92049","0.0-15.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","html-keyboard-response","13","95240","0.0-16.0-0.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","","","","","","","","","",""
"","image-keyboard-response","14","95960","0.0-17.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","719.0999999940395","img/land9.png","75","719.8000000119209","2","0","false","3","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","15","96261","0.0-18.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land9.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","16","96307","0.0-20.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","45.400000005960464","img/land3.png","76","46","3","1","false","1","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
"","html-keyboard-response","17","96608","0.0-21.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","18","96732","0.0-23.0","3WQQ9FUS6BGUG3PORZEM2ORC9GD8BB","AMHUDJ44HF1ZH","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","123.30000001192093","img/land9.png","76","124","3","1","false","3","0.8,0.8,0.2,0.2,0.8,0.8,0.8,0.2,0.8","",""
