"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses","question_order"
"true","fullscreen","0","2068","0.0-0.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","","","","","","","","","",""
"","instructions","1","9543","0.0-1.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","[{""page_index"":0,""viewing_time"":1465.2999999821186},{""page_index"":1,""viewing_time"":800.1000000238419},{""page_index"":2,""viewing_time"":391.39999997615814},{""page_index"":3,""viewing_time"":880.3000000119209},{""page_index"":4,""viewing_time"":1847.800000011921},{""page_index"":5,""viewing_time"":1135.7999999821186},{""page_index"":6,""viewing_time"":953.7000000178814}]","7474.799999982119","","","","","","","","",""
"","image-keyboard-response","2","9944","0.0-2.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","400.09999999403954","img/land1.png","74","400.7000000178814","1","1","1","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","3","10252","0.0-3.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","4","10539","0.0-4.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","286.19999998807907","img/land3.png","74","287","1","1","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","5","10852","0.0-5.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","6","11115","0.0-6.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","262.10000002384186","img/land2.png","74","262.69999998807907","1","0","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","7","11418","0.0-7.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","8","11903","0.0-8.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","484.5","img/land2.png","76","485","3","1","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","9","12208","0.0-9.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
