"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses","question_order"
"true","fullscreen","0","3188","0.0-0.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","","","","","","","","",""
"","instructions","1","22036","0.0-1.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","[{""page_index"":0,""viewing_time"":4614.400000035763},{""page_index"":1,""viewing_time"":3731.699999988079},{""page_index"":2,""viewing_time"":2918.5},{""page_index"":3,""viewing_time"":3611.599999964237},{""page_index"":4,""viewing_time"":1193.1000000238419},{""page_index"":5,""viewing_time"":1035.1000000238419},{""page_index"":6,""viewing_time"":1741.8999999761581}]","18846.80000001192","","","","","","","","",""
"","image-keyboard-response","2","22446","0.0-2.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","409","img/land2.png","74","409.80000001192093","1","0","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","3","22748","0.0-3.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","4","23161","0.0-4.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","411.69999998807907","img/land1.png","75","412.60000002384186","2","1","1","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","5","23465","0.0-5.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","6","24109","0.0-6.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","643.6000000238419","img/land2.png","76","644.1999999880791","3","1","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","7","24413","0.0-7.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","8","25029","0.0-8.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","613.6999999880791","img/land3.png","74","614.8999999761581","1","1","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","9","25331","0.0-9.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","10","25589","0.0-10.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","257.4000000357628","img/land3.png","74","258.30000001192093","1","1","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","11","25891","0.0-11.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","12","26493","0.0-12.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","601","img/land2.png","76","601.8000000119209","3","0","2","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","13","26796","0.0-13.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","14","27236","0.0-14.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","438.10000002384186","img/land3.png","74","439.19999998807907","1","0","3","1,0.7,0.7,0.7,1,0.7,0.7,0.7,1","",""
"","html-keyboard-response","15","27538","0.0-15.0","3KXIR214I52Z9P2QW3VYKJ83GZU42D","A3I40B0FATY8VH","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/land3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
