"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","reward_cond","responses","question_order"
"true","fullscreen","0","2755","0.0-0.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","","","","","","","","","","",""
"","instructions","1","27375","0.0-1.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","[{""page_index"":0,""viewing_time"":3502.800000011921},{""page_index"":1,""viewing_time"":550.5999999642372},{""page_index"":2,""viewing_time"":552.7000000476837},{""page_index"":3,""viewing_time"":903.6999999880791},{""page_index"":4,""viewing_time"":1261.300000011921},{""page_index"":5,""viewing_time"":13145},{""page_index"":6,""viewing_time"":1246.3999999761581},{""page_index"":7,""viewing_time"":3451.699999988079}]","24615.19999998808","","","","","","","","","",""
"","image-keyboard-response","2","28401","0.0-2.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","","img/land4.png","","1025.5999999642372","-1","0","true","3","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","3","28710","0.0-3.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","html-keyboard-response","4","34865","0.0-4.0-0.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","","","","","","","","","","",""
"","image-keyboard-response","5","35868","0.0-5.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","","img/land2.png","","1002.4000000357628","-1","0","true","1","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","6","36172","0.0-6.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","html-keyboard-response","7","37874","0.0-7.0-0.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","","","","","","","","","","",""
"","image-keyboard-response","8","38758","0.0-8.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","881.3000000119209","img/land5.png","75","883.8000000119209","2","1","false","2","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","9","39061","0.0-9.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","10","39989","0.0-11.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","925.1999999880791","img/land2.png","74","927.5999999642372","1","1","false","1","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","11","40293","0.0-12.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","12","41006","0.0-14.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","710.1999999880791","img/land2.png","74","712.3000000119209","1","1","false","1","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","13","41311","0.0-15.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","14","42080","0.0-17.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","766.3999999761581","img/land5.png","76","768.6999999880791","3","0","false","2","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","15","42383","0.0-18.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","",""
"","image-keyboard-response","16","43035","0.0-20.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","649.6000000238419","img/land5.png","75","651.6999999880791","2","1","false","2","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","17","43338","0.0-21.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","18","43823","0.0-23.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","481.80000001192093","img/land2.png","74","484.19999998807907","1","1","false","1","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","19","44128","0.0-24.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
"","image-keyboard-response","20","44557","0.0-26.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","425.5999999642372","img/land5.png","75","427.69999998807907","2","1","false","2","1,0.5,0.5,0.5,1,0.5,0.5,0.5,1","",""
"","html-keyboard-response","21","44859","0.0-27.0","3FE7TXL1LJ96YUPOU02BNM98AW6Q2J","A2FB5UQTR3E0NX","3XEIP58NL09JROET00YR4SOXG94ZLV","","null","<img src=""img/land5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","",""
