"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","3263","0.0-0.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","","","","","","","","",""
"","instructions","1","32931","0.0-1.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","[{""page_index"":0,""viewing_time"":5402},{""page_index"":1,""viewing_time"":2054},{""page_index"":0,""viewing_time"":4480},{""page_index"":1,""viewing_time"":2108},{""page_index"":2,""viewing_time"":1738},{""page_index"":3,""viewing_time"":3859},{""page_index"":4,""viewing_time"":1926},{""page_index"":5,""viewing_time"":4456},{""page_index"":6,""viewing_time"":1774},{""page_index"":7,""viewing_time"":1869}]","29666","","","","","","","",""
"","image-keyboard-response","2","34094","0.0-2.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","1161","img/animal4.png","74","1163","1","0","2","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","3","34396","0.0-3.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","null","<img src=""img/animal4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","4","35521","0.0-4.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","1123","img/animal1.png","74","1124","1","1","1","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","5","35824","0.0-5.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","null","<img src=""img/animal1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","6","36639","0.0-6.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","812","img/animal2.png","75","813","2","0","3","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","7","36945","0.0-7.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","null","<img src=""img/animal2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","8","37614","0.0-8.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","667","img/animal1.png","74","670","1","1","1","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","9","37920","0.0-9.0","3634BBTX0PGDIQDH5NC9Y3CBTAFFIF","A1I0DV4B4MFQCL","30F94FBDNR6BS3JI3VKF41RBJN4TBU","","null","<img src=""img/animal1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
