"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","6069","0.0-0.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","","","","","","","","",""
"","instructions","1","40211","0.0-1.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","[{""page_index"":0,""viewing_time"":5205},{""page_index"":1,""viewing_time"":3404},{""page_index"":2,""viewing_time"":4708},{""page_index"":3,""viewing_time"":8120},{""page_index"":4,""viewing_time"":3465},{""page_index"":5,""viewing_time"":2767},{""page_index"":6,""viewing_time"":3369},{""page_index"":7,""viewing_time"":3103}]","34142","","","","","","","",""
"","image-keyboard-response","2","41714","0.0-2.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","1502","img/animal2.png","75","1503","2","0","2","1,0.5,0,1,0.5,0,0.5,0,1",""
"","html-keyboard-response","3","42024","0.0-3.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/animal2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","4","42692","0.0-4.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","666","img/animal2.png","76","668","3","0","2","1,0.5,0,1,0.5,0,0.5,0,1",""
"","html-keyboard-response","5","43005","0.0-5.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/animal2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","6","44075","0.0-6.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","1068","img/animal4.png","75","1068","2","1","1","1,0.5,0,1,0.5,0,0.5,0,1",""
"","html-keyboard-response","7","44379","0.0-7.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/animal4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","8","45315","0.0-8.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","935","img/animal6.png","74","936","1","1","3","1,0.5,0,1,0.5,0,0.5,0,1",""
"","html-keyboard-response","9","45625","0.0-9.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/animal6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","10","46372","0.0-10.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","745","img/animal4.png","75","746","2","0","1","1,0.5,0,1,0.5,0,0.5,0,1",""
"","html-keyboard-response","11","46687","0.0-11.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","null","<img src=""img/animal4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","12","47956","0.0-12.0","3BQU611VFQ6B6FT1Y764BERX7MX99Y","A25PFSORDO3SWQ","31ANT7FQN8OJYEBE2RCDNWOVYXNH57","","1269","img/animal6.png","74","1269","1","0","3","1,0.5,0,1,0.5,0,0.5,0,1",""
