"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","2863","0.0-0.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","","","","","","","",""
"","instructions","1","25384","0.0-1.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","[{""page_index"":0,""viewing_time"":3054.900000035763},{""page_index"":1,""viewing_time"":1578.3999999761581},{""page_index"":2,""viewing_time"":1893.1000000238419},{""page_index"":3,""viewing_time"":3637.899999976158},{""page_index"":4,""viewing_time"":5918.900000035763},{""page_index"":5,""viewing_time"":3009},{""page_index"":6,""viewing_time"":2071.699999988079},{""page_index"":7,""viewing_time"":1352.5999999642372}]","22518.100000023842","","","","","","","",""
"","image-keyboard-response","2","26720","0.0-2.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","1332.800000011921","img/animal4.png","76","1335.4000000357628","3","0","2","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","3","27029","0.0-3.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/animal4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","4","28161","0.0-4.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","1129.9000000357628","img/animal5.png","75","1131.800000011921","2","0","3","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","5","28469","0.0-5.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/animal5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","6","29915","0.0-6.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","1444.4000000357628","img/animal4.png","74","1445.800000011921","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","7","30221","0.0-7.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/animal4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","8","31102","0.0-8.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","878.3999999761581","img/animal5.png","75","880.6000000238419","2","0","3","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","9","31405","0.0-9.0","3DYGAII7PMU2Q1QUWYDNJZH1N2TPQU","A24G8GL5FX1KAW","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/animal5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
