"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","16227","0.0-0.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","","","","","","","","",""
"","instructions","1","32216","0.0-1.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","[{""page_index"":0,""viewing_time"":3316},{""page_index"":1,""viewing_time"":1499},{""page_index"":2,""viewing_time"":856},{""page_index"":3,""viewing_time"":3355},{""page_index"":4,""viewing_time"":2961},{""page_index"":5,""viewing_time"":1672},{""page_index"":6,""viewing_time"":1372},{""page_index"":7,""viewing_time"":943}]","15976","","","","","","","",""
"","image-keyboard-response","2","34829","0.0-2.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","2608","img/animal3.png","74","2613","1","1","3","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","3","35148","0.0-3.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","4","35184","0.0-4.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","33","img/animal4.png","74","35","1","0","2","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","5","35489","0.0-5.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","6","35627","0.0-6.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","137","img/animal6.png","76","138","3","0","1","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","7","35931","0.0-7.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","8","36034","0.0-8.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","101","img/animal3.png","74","102","1","1","3","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","9","36338","0.0-9.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","10","36473","0.0-10.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","133","img/animal3.png","75","135","2","0","3","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","11","36813","0.0-11.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","12","36857","0.0-12.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","42","img/animal6.png","76","44","3","0","1","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","13","37160","0.0-13.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","14","37242","0.0-14.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","81","img/animal4.png","75","82","2","1","2","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","15","37598","0.0-15.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","16","37690","0.0-16.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","91","img/animal3.png","74","91","1","0","3","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","17","37997","0.0-17.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","18","38060","0.0-18.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","59","img/animal4.png","75","62","2","1","2","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","19","38362","0.0-19.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","20","38449","0.0-20.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","85","img/animal4.png","76","86","3","1","2","1,0.7,0,0,1,0.7,0.7,0,1",""
"","html-keyboard-response","21","38760","0.0-21.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","22","38876","0.0-22.0","3JRJSWSMQI76M9V2P9LGCFPMZ2OE34","A1EFBEBVZP3D6G","338431Z1FL1IVIVZ3BK6A6QS21HROA","","113","img/animal3.png","74","115","1","1","3","1,0.7,0,0,1,0.7,0.7,0,1",""
