"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","chosenAction","reward","responses"
"true","fullscreen","0","2367","0.0-0.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","","","","","",""
"","instructions","1","36753","0.0-1.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","[{""page_index"":0,""viewing_time"":7462.9000000059605},{""page_index"":1,""viewing_time"":3432.2000000178814},{""page_index"":2,""viewing_time"":2585.7999999821186},{""page_index"":3,""viewing_time"":5320},{""page_index"":4,""viewing_time"":9224},{""page_index"":5,""viewing_time"":4200},{""page_index"":6,""viewing_time"":1248.4000000059605},{""page_index"":7,""viewing_time"":908}]","34382.40000000596","","","","","",""
"","image-keyboard-response","2","38857","0.0-2.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","2102.4000000059605","img/animal1.png","74","2104.4000000059605","74","1",""
"","html-keyboard-response","3","39166","0.0-3.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","null","<img src=""img/animal1.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"","image-keyboard-response","4","39747","0.0-4.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","579.5999999940395","img/animal1.png","74","580.5999999940395","74","1",""
"","html-keyboard-response","5","40049","0.0-5.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","null","<img src=""img/animal1.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"","image-keyboard-response","6","40909","0.0-6.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","857.0999999940395","img/animal5.png","75","859.2999999821186","75","1",""
"","html-keyboard-response","7","41212","0.0-7.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","null","<img src=""img/animal5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"","image-keyboard-response","8","41560","0.0-8.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","345.09999999403954","img/animal5.png","75","347.30000001192093","75","1",""
"","html-keyboard-response","9","41867","0.0-9.0","3180JW2OT5YHB44YHTK0OS0YFUT5JX","A24LB89P1BPKKF","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","null","<img src=""img/animal5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
