"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","3615","0.0-0.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","","","","","","","","",""
"","instructions","1","30101","0.0-1.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","[{""page_index"":0,""viewing_time"":5906},{""page_index"":1,""viewing_time"":3393},{""page_index"":2,""viewing_time"":1409},{""page_index"":3,""viewing_time"":3409},{""page_index"":4,""viewing_time"":7454},{""page_index"":5,""viewing_time"":1343},{""page_index"":6,""viewing_time"":1337},{""page_index"":7,""viewing_time"":2232}]","26484","","","","","","","",""
"","image-keyboard-response","2","32064","0.0-2.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","1962","img/animal3.png","74","1963","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","3","32368","0.0-3.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","4","33788","0.0-4.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","1419","img/animal4.png","74","1420","1","0","3","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","5","34089","0.0-5.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","6","34946","0.0-6.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","857","img/animal1.png","76","857","3","0","1","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","7","35248","0.0-7.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal1.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","8","36094","0.0-8.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","846","img/animal4.png","74","846","1","0","3","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","9","36396","0.0-9.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","10","37710","0.0-10.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","1313","img/animal1.png","76","1314","3","0","1","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","11","38013","0.0-11.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal1.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","12","38912","0.0-12.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","898","img/animal1.png","74","898","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","13","39214","0.0-13.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","14","40223","0.0-14.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","1008","img/animal3.png","76","1009","3","0","2","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","15","40524","0.0-15.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","16","41515","0.0-16.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","990","img/animal3.png","74","992","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1",""
"","html-keyboard-response","17","41817","0.0-17.0","3RYC5T2D74F2225U9D2NOPR6JN6PR4","A16YCPFPGW95OB","338431Z1FL1IVIVZ3BK6A6QS21HROA","","null","<img src=""img/animal3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
