"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","chosenAction","reward","responses"
"true","fullscreen","0","2555","0.0-0.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","","","","","","",""
"","instructions","1","26361","0.0-1.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","[{""page_index"":0,""viewing_time"":7734.099999964237},{""page_index"":1,""viewing_time"":969.8000000119209},{""page_index"":2,""viewing_time"":962.1999999880791},{""page_index"":3,""viewing_time"":5660},{""page_index"":4,""viewing_time"":4037.600000023842},{""page_index"":5,""viewing_time"":1664.5},{""page_index"":6,""viewing_time"":1577.8999999761581},{""page_index"":7,""viewing_time"":1197.800000011921}]","23804.5","","","","","",""
"","image-keyboard-response","2","26983","0.0-2.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","621.1999999880791","img/animal2.png","74","622.1000000238419","74","0",""
"","html-keyboard-response","3","27297","0.0-3.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","null","<img src=""img/animal2.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"","image-keyboard-response","4","28255","0.0-4.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","957.3999999761581","img/animal5.png","75","958","75","1",""
"","html-keyboard-response","5","28560","0.0-5.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","null","<img src=""img/animal5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"","image-keyboard-response","6","29951","0.0-6.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","1389.5999999642372","img/animal2.png","76","1390.199999988079","76","0",""
"","html-keyboard-response","7","30258","0.0-7.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","null","<img src=""img/animal2.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"","image-keyboard-response","8","30959","0.0-8.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","700.0999999642372","img/animal2.png","74","700.7000000476837","74","1",""
"","html-keyboard-response","9","31261","0.0-9.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","null","<img src=""img/animal2.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"","image-keyboard-response","10","32519","0.0-10.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","1257.300000011921","img/animal2.png","74","1257.8999999761581","74","1",""
"","html-keyboard-response","11","32822","0.0-11.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","null","<img src=""img/animal2.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"","image-keyboard-response","12","33679","0.0-12.0","36V4Q8R5ZLMW5YTH4ILV2VN6FJYQMK","A38DHLB88V8DL8","3SBNLSTU6UR0TCQ1NJ03LFGS7YQZDZ","","856.3999999761581","img/animal4.png","76","856.9000000357628","76","1",""
