"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","2844","0.0-0.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","","","","","","","",""
"","instructions","1","26406","0.0-1.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","[{""page_index"":0,""viewing_time"":5767.5999999940395},{""page_index"":1,""viewing_time"":1738.2000000029802},{""page_index"":2,""viewing_time"":1079.9000000059605},{""page_index"":3,""viewing_time"":2290},{""page_index"":4,""viewing_time"":3434.199999988079},{""page_index"":5,""viewing_time"":6743.800000011921},{""page_index"":6,""viewing_time"":872.0999999940395},{""page_index"":7,""viewing_time"":1634}]","23560.59999999404","","","","","","","",""
"","image-keyboard-response","2","27613","0.0-2.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","1206.2999999970198","img/animal3.png","74","1207.4000000059605","1","1","3","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","3","27931","0.0-3.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","null","<img src=""img/animal3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","4","28281","0.0-4.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","348.79999999701977","img/animal3.png","74","349.70000000298023","1","1","3","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","5","28589","0.0-5.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","null","<img src=""img/animal3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","6","29763","0.0-6.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","1172.8999999910593","img/animal6.png","75","1173.800000011921","2","1","2","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","7","30065","0.0-7.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","null","<img src=""img/animal6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","8","30798","0.0-8.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","732.5","img/animal5.png","76","733.0999999940395","3","0","1","1,0.5,0,0,1,0.5,0.5,0,1",""
"","html-keyboard-response","9","31100","0.0-9.0","3OWEPKL08AYSHY92KKRPFJVBHLQ7NJ","AZCGF2D7QIO10","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","null","<img src=""img/animal5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
