"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"true","fullscreen","0","2475","0.0-0.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","","","","","","","",""
"","instructions","1","22939","0.0-1.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","[{""page_index"":0,""viewing_time"":1724.800000011921},{""page_index"":1,""viewing_time"":449},{""page_index"":2,""viewing_time"":439.09999999403954},{""page_index"":3,""viewing_time"":416.09999999403954},{""page_index"":4,""viewing_time"":10976.100000023842},{""page_index"":5,""viewing_time"":3095.699999988079},{""page_index"":6,""viewing_time"":1510.199999988079},{""page_index"":7,""viewing_time"":1847.800000011921}]","20460.40000000596","","","","","","","",""
"","image-keyboard-response","2","24584","0.0-2.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","1643.300000011921","img/food2.png","75","1645.5","1","1","3","0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8",""
"","html-keyboard-response","3","24903","0.0-3.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","4","25597","0.0-4.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","691.5","img/food6.png","76","693.5999999940395","2","0","2","0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8",""
"","html-keyboard-response","5","25912","0.0-5.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/food6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"","image-keyboard-response","6","26805","0.0-6.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","891.5999999940395","img/food6.png","75","893.4000000059605","1","1","2","0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8",""
"","html-keyboard-response","7","27111","0.0-7.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"","image-keyboard-response","8","28041","0.0-8.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","927.5","img/food7.png","75","929.3000000119209","1","0","1","0.8,0.2,0.8,0.2,0.2,0.8,0.2,0.8",""
"","html-keyboard-response","9","28352","0.0-9.0","35BLDD71I7JO9DOH565ZGKINBHZVZ8","A2DLV3WN24WTDS","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","null","<img src=""img/food7.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
