"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"true","fullscreen","0","1094667","0.0-0.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","","","","","","","","","","","","",""
"","instructions","1","1133267","0.0-1.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","[{""page_index"":0,""viewing_time"":23980},{""page_index"":1,""viewing_time"":1585},{""page_index"":2,""viewing_time"":2775},{""page_index"":3,""viewing_time"":6233},{""page_index"":4,""viewing_time"":1679},{""page_index"":5,""viewing_time"":1353},{""page_index"":6,""viewing_time"":991}]","38596","","","","","","","","","","","",""
"","instructions","2","1139747","0.0-2.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","[{""page_index"":0,""viewing_time"":5229},{""page_index"":1,""viewing_time"":1248}]","6477","","","","","","","","","","","",""
"","image-keyboard-response","3","1140479","0.0-3.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","730","img/food3.png","76","731","3","0","false","1","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","4","1140782","0.0-4.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","5","1141791","0.0-6.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","","img/food3.png","","1009","-1","0","true","1","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","6","1142101","0.0-7.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","html-keyboard-response","7","1147323","0.0-8.0-0.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","","","","","","","","","","","","",""
"","image-keyboard-response","8","1147975","0.0-9.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","649","img/food2.png","75","650","2","0","false","3","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","9","1148281","0.0-10.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","10","1148999","0.0-12.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","715","img/food1.png","74","716","1","1","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","11","1149301","0.0-13.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","12","1149655","0.0-15.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","353","img/food1.png","74","353","1","1","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","13","1149961","0.0-16.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","14","1150527","0.0-18.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","564","img/food2.png","75","565","2","0","false","3","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","15","1150832","0.0-19.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","16","1151183","0.0-21.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","351","img/food2.png","75","351","2","0","false","3","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","17","1151491","0.0-22.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","18","1151823","0.0-24.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","329","img/food2.png","75","331","2","0","false","3","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
"","html-keyboard-response","19","1152131","0.0-25.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","20","1152903","0.0-27.0","39JEC7537VNB1KD7DSLR5MH26GTVCR","A336V7IY38Q2WN","3WRBLBQ2GRU63BU2LFOJL1G32T90GO","","770","img/food3.png","76","771","3","0","false","1","2","1,0.5,0,1,0.5,0,0.5,0,1","1,0.5,0,1,0.5,0,0.5,0,1","1",""
