"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"true","fullscreen","0","2364","0.0-0.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","","","","","","","","","","","","",""
"","instructions","1","9810","0.0-1.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","[{""page_index"":0,""viewing_time"":953.5},{""page_index"":1,""viewing_time"":583.8000001907349},{""page_index"":2,""viewing_time"":464},{""page_index"":3,""viewing_time"":2195.800000190735},{""page_index"":4,""viewing_time"":922},{""page_index"":5,""viewing_time"":623.8999996185303},{""page_index"":6,""viewing_time"":1698.1999998092651}]","7442.699999809265","","","","","","","","","","","",""
"","instructions","2","23520","0.0-2.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","[{""page_index"":0,""viewing_time"":11264.60000038147},{""page_index"":1,""viewing_time"":2443.8999996185303}]","13709","","","","","","","","","","","",""
"","image-keyboard-response","3","24057","0.0-3.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","533.6999998092651","img/food1.png","74","536.1999998092651","1","1","false","3","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","4","24364","0.0-4.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","5","24984","0.0-6.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","617.3999996185303","img/food2.png","75","618.6999998092651","2","1","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","6","25292","0.0-7.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","7","25816","0.0-9.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","521.5","img/food2.png","75","522.9000005722046","2","1","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","8","26124","0.0-10.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","9","26696","0.0-12.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","569.5","img/food3.png","76","570.9000005722046","3","0","false","1","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","10","27004","0.0-13.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","11","27832","0.0-15.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","825.5999994277954","img/food2.png","74","827","1","0","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","12","28140","0.0-16.0","3TS1AR6UQR0GT6WLMW8C7EM2HEIF74","A2JI8LMB1EEQ4Z","335VBRURDJMQFRMOFGHOE9WKSHX9E1","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
