"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","warning","responses"
"true","fullscreen","0","3216","0.0-0.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","","","","","","","","","","","","",""
"","instructions","1","21651","0.0-1.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","[{""page_index"":0,""viewing_time"":2519},{""page_index"":1,""viewing_time"":4022},{""page_index"":2,""viewing_time"":5041},{""page_index"":3,""viewing_time"":1540},{""page_index"":4,""viewing_time"":1320},{""page_index"":5,""viewing_time"":2495},{""page_index"":6,""viewing_time"":1487}]","18427","","","","","","","","","","","",""
"","image-keyboard-response","2","23655","0.0-2.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","","img/food5.png","","2003","-1","0","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0,1,0.7,0,1,0.7,1,0.7,0","3","",""
"","html-keyboard-response","3","23961","0.0-3.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","null","<img src=""img/food5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","4","25963","0.0-4.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","","img/food2.png","","2002","-1","0","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0,1,0.7,0,1,0.7,1,0.7,0","3","",""
"","html-keyboard-response","5","26266","0.0-5.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","6","32332","0.0-6.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","","img/food5.png","","6066","-1","0","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0,1,0.7,0,1,0.7,1,0.7,0","3","",""
"","html-keyboard-response","7","33511","0.0-7.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","null","<img src=""img/food5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","8","36512","0.0-8.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","","img/food2.png","","3000","-1","0","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0,1,0.7,0,1,0.7,1,0.7,0","3","",""
"","html-keyboard-response","9","37512","0.0-9.0","3OF2M9AATHAAT2U562RSEB76YAAKZE","AKJLAFX2M86TP","3YO4AH2FPD6XG0OGOBTVFFK58DY0QT","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
