"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"true","fullscreen","0","4243","0.0-0.0","","","","","","","","","","","","","","","","",""
"","instructions","1","25981","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":1723},{""page_index"":1,""viewing_time"":1515},{""page_index"":2,""viewing_time"":1967},{""page_index"":3,""viewing_time"":10816},{""page_index"":4,""viewing_time"":1585},{""page_index"":5,""viewing_time"":2992},{""page_index"":6,""viewing_time"":1128}]","21727","","","","","","","","","","","",""
"","instructions","2","32170","0.0-2.0","","","","[{""page_index"":0,""viewing_time"":4714},{""page_index"":1,""viewing_time"":1464}]","6178","","","","","","","","","","","",""
"","image-keyboard-response","3","33188","0.0-3.0","","","","","","img/food3.png","","1009","-1","0","true","3","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","4","33499","0.0-4.0","","","","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","html-keyboard-response","5","41915","0.0-5.0-0.0","","","","","","","","","","","","","","","","",""
"","image-keyboard-response","6","42429","0.0-6.0","","","","","502","img/food3.png","76","512","3","0","false","3","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","7","42734","0.0-7.0","","","","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","8","43247","0.0-9.0","","","","","508","img/food2.png","76","511","3","0","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","9","43554","0.0-10.0","","","","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","10","43768","0.0-12.0","","","","","206","img/food2.png","75","212","2","1","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
"","html-keyboard-response","11","44075","0.0-13.0","","","","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","12","44759","0.0-15.0","","","","","677","img/food6.png","74","681","1","0","false","1","2","1,0.5,0,1,0.5,0,0.5,0,1","0,1,0.5,0,1,0.5,1,0.5,0","3",""
