"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","warning","responses"
"true","fullscreen","0","4291","0.0-0.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","","","","","","","","","",""
"","instructions","1","12464","0.0-1.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","[{""page_index"":0,""viewing_time"":1282.6000000238419},{""page_index"":1,""viewing_time"":1296.199999988079},{""page_index"":2,""viewing_time"":416.09999999403954},{""page_index"":3,""viewing_time"":2124.800000011921},{""page_index"":4,""viewing_time"":1212.2999999821186},{""page_index"":5,""viewing_time"":1032.300000011921},{""page_index"":6,""viewing_time"":806.6999999880791}]","8171.5","","","","","","","","",""
"","image-keyboard-response","2","12884","0.0-2.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","419.5","img/food6.png","74","420.5","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","3","13192","0.0-3.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","4","13498","0.0-4.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","305.09999999403954","img/food6.png","74","305.90000000596046","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","5","13801","0.0-5.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","6","14276","0.0-6.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","474.2999999821186","img/food1.png","75","474.7999999821186","2","0","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","7","14591","0.0-7.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/food1.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","8","15635","0.0-8.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","1043.5","img/food2.png","75","1044","2","0","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","9","15943","0.0-9.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","10","16383","0.0-10.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","439.40000000596046","img/food2.png","75","439.90000000596046","2","0","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","11","16698","0.0-11.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","12","17111","0.0-12.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","412.40000000596046","img/food2.png","76","413.09999999403954","3","0","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","13","17415","0.0-13.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","14","17895","0.0-14.0","326O153BMJK441XZIYRSPOBYQFDED2","A1FP3SH704X01V","3OYHVNTV5TKW8EI4DRB99U4E79NKOA","","479.5","img/food2.png","74","480.30000001192093","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
