"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","warning","responses"
"true","fullscreen","0","2398","0.0-0.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","","","","","","","","","","","","",""
"","instructions","1","13570","0.0-1.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","[{""page_index"":0,""viewing_time"":1735},{""page_index"":1,""viewing_time"":1268},{""page_index"":2,""viewing_time"":1358},{""page_index"":3,""viewing_time"":2976},{""page_index"":4,""viewing_time"":1484},{""page_index"":5,""viewing_time"":1193},{""page_index"":6,""viewing_time"":1149}]","11165","","","","","","","","","","","",""
"","image-keyboard-response","2","15574","0.0-2.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","","img/food2.png","","2004","-1","0","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","3","15880","0.0-3.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","4","17858","0.0-4.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","1976","img/food2.png","75","1977","2","1","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","5","18173","0.0-5.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","6","18304","0.0-6.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","129","img/food4.png","76","131","3","1","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","7","18607","0.0-7.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","8","18728","0.0-8.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","114","img/food6.png","74","118","1","0","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","9","19032","0.0-9.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","10","19154","0.0-10.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","120","img/food4.png","74","121","1","1","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","11","19457","0.0-11.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","12","19549","0.0-12.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","88","img/food4.png","76","91","3","1","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","13","19851","0.0-13.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","14","19949","0.0-14.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","97","img/food2.png","76","98","3","1","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","15","20251","0.0-15.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","16","20358","0.0-16.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","105","img/food4.png","76","106","3","1","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","17","20660","0.0-17.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","18","20799","0.0-18.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","135","img/food2.png","76","138","3","1","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","19","21100","0.0-19.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","20","21258","0.0-20.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","154","img/food6.png","76","157","3","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","21","21562","0.0-21.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","22","21709","0.0-22.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","145","img/food4.png","76","146","3","1","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","23","22010","0.0-23.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","24","22145","0.0-24.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","132","img/food2.png","74","134","1","0","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","25","22447","0.0-25.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","26","22609","0.0-26.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","159","img/food2.png","76","160","3","0","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","27","22910","0.0-27.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","28","23003","0.0-28.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","92","img/food6.png","76","93","3","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","29","23304","0.0-29.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","30","23434","0.0-30.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","126","img/food6.png","76","129","3","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","31","23736","0.0-31.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","32","23893","0.0-32.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","154","img/food6.png","76","156","3","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","33","24195","0.0-33.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","34","24395","0.0-34.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","198","img/food2.png","74","199","1","0","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","35","24699","0.0-35.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","36","24835","0.0-36.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","134","img/food4.png","76","135","3","1","2","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","37","25138","0.0-37.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","38","25304","0.0-38.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","163","img/food6.png","76","165","3","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","39","25606","0.0-39.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","40","25632","0.0-40.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","24","img/food2.png","76","25","3","1","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","41","25933","0.0-41.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","42","26063","0.0-42.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","128","img/food2.png","76","128","3","1","3","1","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2","",""
"","html-keyboard-response","43","26365","0.0-43.0","39N5ACM9HF9WY298FW21X4RCDSD9PW","A1EFBEBVZP3D6G","3S1L4CQSFXRWQOWP2XFUSMS4AZDFAL","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
