"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"true","fullscreen","0","5962","0.0-0.0","","","","","","","","","","","","","","","","",""
"","instructions","1","11772","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":1147.6000000238419},{""page_index"":1,""viewing_time"":648.1999999284744},{""page_index"":2,""viewing_time"":403.8000000715256},{""page_index"":3,""viewing_time"":1456.1999999284744},{""page_index"":4,""viewing_time"":889.3000000715256},{""page_index"":5,""viewing_time"":636},{""page_index"":6,""viewing_time"":622.3999999761581}]","5804","","","","","","","","","","","",""
"","instructions","2","22877","0.0-2.0","","","","[{""page_index"":0,""viewing_time"":9541.200000047684},{""page_index"":1,""viewing_time"":1560.6000000238419}]","11102.600000023842","","","","","","","","","","","",""
"","image-keyboard-response","3","23593","0.0-3.0","","","","","711.7000000476837","img/food2.png","74","715.5","1","0","false","3","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","4","23908","0.0-4.0","","","","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","5","24591","0.0-6.0","","","","","679.5999999046326","img/food5.png","74","681.7000000476837","1","0","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","6","24904","0.0-7.0","","","","","null","<img src=""img/food5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","7","25599","0.0-9.0","","","","","693.5","img/food2.png","74","695.1000000238419","1","0","false","3","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","8","25904","0.0-10.0","","","","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","9","26567","0.0-12.0","","","","","659","img/food6.png","74","661.7000000476837","1","1","false","2","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","10","26875","0.0-13.0","","","","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","11","27574","0.0-15.0","","","","","695.8999999761581","img/food5.png","75","697.7000000476837","2","0","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","12","27877","0.0-16.0","","","","","null","<img src=""img/food5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","13","28598","0.0-18.0","","","","","718.2999999523163","img/food2.png","75","720","2","1","false","3","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","14","28908","0.0-19.0","","","","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","15","29399","0.0-21.0","","","","","488.39999997615814","img/food5.png","76","490.2999999523163","3","1","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","16","29702","0.0-22.0","","","","","null","<img src=""img/food5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","17","30255","0.0-24.0","","","","","549.5","img/food5.png","76","551.5","3","1","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","18","30558","0.0-25.0","","","","","null","<img src=""img/food5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","19","30935","0.0-27.0","","","","","374.60000002384186","img/food5.png","76","375.90000009536743","3","1","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","20","31238","0.0-28.0","","","","","null","<img src=""img/food5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","21","31592","0.0-30.0","","","","","351.10000002384186","img/food5.png","76","353.5","3","1","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","22","31896","0.0-31.0","","","","","null","<img src=""img/food5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","23","32215","0.0-33.0","","","","","316.3000000715256","img/food5.png","76","318.10000002384186","3","1","false","1","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","24","32518","0.0-34.0","","","","","null","<img src=""img/food5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","25","33263","0.0-36.0","","","","","742.8999999761581","img/food2.png","75","744.7000000476837","2","1","false","3","2","1,0.7,0,1,0.7,0,0.7,0,1","0.7,0,1,0.7,0,1,0,1,0.7","2",""
"","html-keyboard-response","26","33565","0.0-37.0","","","","","null","<img src=""img/food2.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
