"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","warning","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"true","fullscreen","0","15468","0.0-0.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","","","","","","","","","","","","",""
"","instructions","1","50792","0.0-1.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","[{""page_index"":0,""viewing_time"":1563},{""page_index"":1,""viewing_time"":1496},{""page_index"":0,""viewing_time"":1508},{""page_index"":1,""viewing_time"":2477},{""page_index"":2,""viewing_time"":2918},{""page_index"":3,""viewing_time"":5193},{""page_index"":4,""viewing_time"":2956},{""page_index"":3,""viewing_time"":1105},{""page_index"":4,""viewing_time"":1040},{""page_index"":5,""viewing_time"":10947},{""page_index"":6,""viewing_time"":4120}]","35323","","","","","","","","","","","",""
"","instructions","2","61757","0.0-2.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","[{""page_index"":0,""viewing_time"":10204},{""page_index"":1,""viewing_time"":760}]","10965","","","","","","","","","","","",""
"","image-keyboard-response","3","62765","0.0-3.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","","img/food2.png","","1008","-1","0","true","3","2","1,0.5,0,1,0.5,0,0.5,0,1","0.5,0,1,0.5,0,1,0,1,0.5","2",""
"","html-keyboard-response","4","63074","0.0-4.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","null","<img src=""img/food2.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","html-keyboard-response","5","66027","0.0-5.0-0.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","","","","","","","","","","","","",""
"","image-keyboard-response","6","66838","0.0-6.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","810","img/food6.png","75","811","2","0","false","2","2","1,0.5,0,1,0.5,0,0.5,0,1","0.5,0,1,0.5,0,1,0,1,0.5","2",""
"","html-keyboard-response","7","67141","0.0-7.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","null","<img src=""img/food6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","8","67519","0.0-9.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","377","img/food1.png","76","377","3","1","false","1","2","1,0.5,0,1,0.5,0,0.5,0,1","0.5,0,1,0.5,0,1,0,1,0.5","2",""
"","html-keyboard-response","9","67825","0.0-10.0","3PJUZCGDJ72BSAARTF0QBIWMPW189S","A12EQIULBHM4HJ","3ECKRY5B1QIH1N6NFX1ECCW5ZDKIZQ","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
