"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","reward_cond","warning","responses"
"true","fullscreen","0","2324","0.0-0.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","","","","","","","","",""
"","instructions","1","11699","0.0-1.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","[{""page_index"":0,""viewing_time"":3683.900000035763},{""page_index"":1,""viewing_time"":687},{""page_index"":2,""viewing_time"":347.89999997615814},{""page_index"":3,""viewing_time"":1053.300000011921},{""page_index"":4,""viewing_time"":1187.300000011921},{""page_index"":5,""viewing_time"":1364.300000011921},{""page_index"":6,""viewing_time"":1048.0999999642372}]","9372.5","","","","","","","","",""
"","image-keyboard-response","2","12315","0.0-2.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","613.6999999880791","img/food3.png","74","615.6999999880791","1","1","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","3","12618","0.0-3.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","4","13346","0.0-4.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","726.5999999642372","img/food1.png","75","728.4000000357628","2","0","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","5","13659","0.0-5.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","6","14442","0.0-6.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","780.2999999523163","img/food1.png","74","782","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","7","14759","0.0-7.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","8","15137","0.0-8.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","376.19999998807907","img/food1.png","74","378","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","9","15450","0.0-9.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","10","15795","0.0-10.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","341.4000000357628","img/food1.png","74","344.10000002384186","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","11","16107","0.0-11.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","12","17362","0.0-12.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","1252.5999999642372","img/food6.png","76","1254.300000011921","3","0","1","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","13","17668","0.0-13.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","14","18306","0.0-14.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","635.1999999880791","img/food3.png","74","636.8999999761581","1","1","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","15","18618","0.0-15.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","16","19409","0.0-16.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","789.8000000119209","img/food1.png","74","791.2999999523163","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","17","19725","0.0-17.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","18","20409","0.0-18.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","682.4000000357628","img/food3.png","74","684","1","0","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","19","20715","0.0-19.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","20","21442","0.0-20.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","725.1000000238419","img/food6.png","74","726.5999999642372","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","21","21746","0.0-21.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","22","22346","0.0-22.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","597.7999999523163","img/food1.png","74","599.1000000238419","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","23","22652","0.0-23.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","24","23465","0.0-24.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","812.3000000119209","img/food3.png","75","813.5","2","0","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","25","23779","0.0-25.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food3.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","",""
"","image-keyboard-response","26","24378","0.0-26.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","596.5999999642372","img/food3.png","76","598.0999999642372","3","1","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","27","24690","0.0-27.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","28","25234","0.0-28.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","542","img/food6.png","74","543.6999999880791","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","29","25550","0.0-29.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","30","25994","0.0-30.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","441.69999998807907","img/food1.png","74","443.5","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","31","26299","0.0-31.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","32","26777","0.0-32.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","476.89999997615814","img/food6.png","74","478.39999997615814","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","33","27079","0.0-33.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","34","27466","0.0-34.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","385.69999998807907","img/food1.png","74","386.80000001192093","1","1","2","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","35","27768","0.0-35.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food1.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
"","image-keyboard-response","36","28234","0.0-36.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","464.69999998807907","img/food3.png","76","466.10000002384186","3","1","3","1,0.7,0,1,0.7,0,0.7,0,1","",""
"","html-keyboard-response","37","28551","0.0-37.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","null","<img src=""img/food3.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","",""
