"success","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","rt","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","warning","responses"
"true","fullscreen","0","2879","0.0-0.0","","","","","","","","","","","","","","","","",""
"","instructions","1","13278","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":1940},{""page_index"":1,""viewing_time"":1280},{""page_index"":2,""viewing_time"":816},{""page_index"":3,""viewing_time"":2481},{""page_index"":4,""viewing_time"":1207},{""page_index"":5,""viewing_time"":1480},{""page_index"":6,""viewing_time"":1193}]","10397","","","","","","","","","","","",""
"","image-keyboard-response","2","14572","0.0-2.0","","","","","1290","img/food5.png","75","1292","2","1","1","1","1,0.7,0,1,0.7,0,0.7,0,1","1,0.7,0,1,0.7,0,0.7,0,1","1","",""
"","html-keyboard-response","3","14879","0.0-3.0","","","","","null","<img src=""img/food5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","","",""
"","image-keyboard-response","4","14951","0.0-4.0","","","","","71","img/food6.png","75","71","2","0","3","1","1,0.7,0,1,0.7,0,0.7,0,1","1,0.7,0,1,0.7,0,0.7,0,1","1","",""
"","html-keyboard-response","5","15252","0.0-5.0","","","","","null","<img src=""img/food6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","6","15351","0.0-6.0","","","","","97","img/food5.png","75","99","2","0","1","1","1,0.7,0,1,0.7,0,0.7,0,1","1,0.7,0,1,0.7,0,0.7,0,1","1","",""
"","html-keyboard-response","7","15654","0.0-7.0","","","","","null","<img src=""img/food5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
"","image-keyboard-response","8","16081","0.0-8.0","","","","","425","img/food6.png","74","426","1","0","3","1","1,0.7,0,1,0.7,0,0.7,0,1","1,0.7,0,1,0.7,0,0.7,0,1","1","",""
"","html-keyboard-response","9","16384","0.0-9.0","","","","","null","<img src=""img/food6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","","",""
