"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","chosenAction","reward","responses"
"16012.199999809265","consent.html","external-html","0","16405","0.0-0.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","","","","","",""
"","","fullscreen","1","18372","0.0-1.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","true","","","","","","",""
"16675.699999809265","","instructions","2","35053","0.0-2.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","[{""page_index"":0,""viewing_time"":3577.199999809265},{""page_index"":1,""viewing_time"":1336.5},{""page_index"":2,""viewing_time"":3934.7000002861023},{""page_index"":3,""viewing_time"":3080.7999997138977},{""page_index"":4,""viewing_time"":1655.5999999046326},{""page_index"":5,""viewing_time"":2216.5},{""page_index"":6,""viewing_time"":872.3000001907349}]","","","","","",""
"2204.0999999046326","","instructions","3","37259","0.0-3.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","[{""page_index"":0,""viewing_time"":2203.2000002861023}]","","","","","",""
"3760.699999809265","","image-keyboard-response","4","41024","0.0-4.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower4.png","74","3764.2000002861023","74","1",""
"null","","html-keyboard-response","5","41340","0.0-5.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"80.40000009536743","","image-keyboard-response","6","41424","0.0-6.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower6.png","76","83.59999990463257","76","0",""
"null","","html-keyboard-response","7","41730","0.0-7.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"19.700000286102295","","image-keyboard-response","8","41754","0.0-8.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower6.png","76","23.09999990463257","76","0",""
"null","","html-keyboard-response","9","42074","0.0-9.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"82.59999990463257","","image-keyboard-response","10","42160","0.0-10.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower5.png","76","85.5","76","0",""
"null","","html-keyboard-response","11","42472","0.0-11.0","3M68NM076ITUSWNPUH3EIP0PL4M6RQ","A1HQZBNZEQ4TOK","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
