"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"4923.9000000003725","consent.html","external-html","0","4957","0.0-0.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","","","","","","","",""
"","","fullscreen","1","24868","0.0-1.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","true","","","","","","","","",""
"52075.89999999944","","instructions","2","76945","0.0-2.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","[{""page_index"":0,""viewing_time"":11392.5},{""page_index"":1,""viewing_time"":8808.599999999627},{""page_index"":2,""viewing_time"":9640.200000000186},{""page_index"":3,""viewing_time"":11520.400000000373},{""page_index"":4,""viewing_time"":3456},{""page_index"":5,""viewing_time"":5073.5999999996275},{""page_index"":6,""viewing_time"":2183.5}]","","","","","","","",""
"6535.799999999814","","instructions","3","83482","0.0-3.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","[{""page_index"":0,""viewing_time"":6535.199999999255}]","","","","","","","",""
"1437.5","","image-keyboard-response","4","84922","0.0-4.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","img/flower6.png","76","1439.5","3","0","3","",""
"null","","html-keyboard-response","5","85234","0.0-5.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"833.5","","image-keyboard-response","6","86069","0.0-6.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","img/flower5.png","75","834.7999999998137","2","1","2","",""
"null","","html-keyboard-response","7","86378","0.0-7.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"1143.9000000003725","","image-keyboard-response","8","87523","0.0-8.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","img/flower5.png","75","1145","2","1","2","",""
"null","","html-keyboard-response","9","87830","0.0-9.0","3K5TEWLKGWX2ENZ752HDGPFXIFOIVE","A2E0LU8V4EUX5C","3VJ4PFXFJ3TL96TFXMATEMT7KJHUAI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
