"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"62942.80000001192","consent.html","external-html","0","62978","0.0-0.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","","","","","","","",""
"","","fullscreen","1","66696","0.0-1.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","true","","","","","","","","",""
"101366.20000000298","","instructions","2","168064","0.0-2.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","[{""page_index"":0,""viewing_time"":9134.40000000596},{""page_index"":1,""viewing_time"":18396.39999999106},{""page_index"":2,""viewing_time"":14428.20000000298},{""page_index"":3,""viewing_time"":13033.90000000596},{""page_index"":4,""viewing_time"":10758.09999999404},{""page_index"":5,""viewing_time"":27275.60000000894},{""page_index"":6,""viewing_time"":8338.59999999404}]","","","","","","","",""
"38550.60000000894","","instructions","3","206616","0.0-3.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","[{""page_index"":0,""viewing_time"":38550.20000000298}]","","","","","","","",""
"1261.4000000059605","","image-keyboard-response","4","207879","0.0-4.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","img/flower6.png","76","1262.800000011921","3","1","3","",""
"null","","html-keyboard-response","5","208184","0.0-5.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"1507.7999999970198","","image-keyboard-response","6","209693","0.0-6.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","img/flower5.png","75","1508.7999999970198","2","1","2","",""
"null","","html-keyboard-response","7","209996","0.0-7.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"719.0999999940395","","image-keyboard-response","8","210717","0.0-8.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","img/flower4.png","74","720.2000000029802","1","1","1","",""
"null","","html-keyboard-response","9","211020","0.0-9.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"775.7000000029802","","image-keyboard-response","10","211797","0.0-10.0","33F859I567ZN9EQHU38SF1KBCZIBH8","AW5O1RK3W60FC","379OL9DBSS0OLW3FFHTILCO0AJC9Y6","","","img/flower5.png","75","776.5","2","1","2","",""
