"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"4146.300000011921","consent.html","external-html","0","4228","0.0-0.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","","","","","","","",""
"","","fullscreen","1","7074","0.0-1.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","true","","","","","","","","",""
"53109.59999999404","","instructions","2","60186","0.0-2.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","[{""page_index"":0,""viewing_time"":18869.69999998808},{""page_index"":1,""viewing_time"":6632},{""page_index"":2,""viewing_time"":6316.5},{""page_index"":3,""viewing_time"":6648.9000000059605},{""page_index"":4,""viewing_time"":4388.300000011921},{""page_index"":5,""viewing_time"":8300.199999988079},{""page_index"":6,""viewing_time"":1953.5}]","","","","","","","",""
"8570.09999999404","","instructions","3","68758","0.0-3.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","[{""page_index"":0,""viewing_time"":8569.799999982119}]","","","","","","","",""
"870.3000000119209","","image-keyboard-response","4","69630","0.0-4.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","img/flower4.png","74","872.3000000119209","1","0","1","",""
"null","","html-keyboard-response","5","69938","0.0-5.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"974.2999999821186","","image-keyboard-response","6","70913","0.0-6.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","img/flower6.png","74","975.5","1","0","3","",""
"null","","html-keyboard-response","7","71229","0.0-7.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"798.5999999940395","","image-keyboard-response","8","72029","0.0-8.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","img/flower4.png","74","799.5999999940395","1","1","1","",""
"null","","html-keyboard-response","9","72341","0.0-9.0","3WMINLGALCPR9WA92XUV9Z3PHPSAC3","A2TXZVXQU5FQZ9","3FW4EL5A3LANKRP91N782LFHPY722Q","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
