"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"10777.199999999953","consent.html","external-html","0","10811","0.0-0.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","","","","","","","","","","",""
"","","fullscreen","1","13640","0.0-1.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","true","","","","","","","","","","","",""
"43952.80000000005","","instructions","2","57594","0.0-2.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":13351.600000000093},{""page_index"":1,""viewing_time"":4743.899999999907},{""page_index"":2,""viewing_time"":3576.100000000093},{""page_index"":3,""viewing_time"":5264},{""page_index"":4,""viewing_time"":2656},{""page_index"":5,""viewing_time"":7672.199999999953},{""page_index"":6,""viewing_time"":6688.099999999977}]","","","","","","","","","","",""
"5574.599999999977","","instructions","3","63172","0.0-3.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":5574.199999999953}]","","","","","","","","","","",""
"614.3000000000466","","image-keyboard-response","4","63788","0.0-4.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","616","1","1","1","","","","",""
"null","","html-keyboard-response","5","64091","0.0-5.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"783","","image-keyboard-response","6","64875","0.0-6.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","784","1","1","1","","","","",""
"null","","html-keyboard-response","7","65179","0.0-7.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"311.19999999995343","","image-keyboard-response","8","65491","0.0-8.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","312.19999999995343","1","1","1","","","","",""
"null","","html-keyboard-response","9","65795","0.0-9.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"422.9000000000233","","image-keyboard-response","10","66219","0.0-10.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","75","424","2","1","3","","","","",""
"null","","html-keyboard-response","11","66523","0.0-11.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"263.29999999993015","","image-keyboard-response","12","66787","0.0-12.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","75","264.30000000004657","2","0","3","","","","",""
"null","","html-keyboard-response","13","67091","0.0-13.0","3G5F9DBFOQJ2ISONZKZSGDEII9MVHP","A17K1CHOI773VZ","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
