"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"214759","consent.html","external-html","0","214846","0.0-0.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","","","","","","","","","","",""
"","","fullscreen","1","217451","0.0-1.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","true","","","","","","","","","","","",""
"91816.59999990463","","instructions","2","309267","0.0-2.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","[{""page_index"":0,""viewing_time"":8102.099999904633},{""page_index"":1,""viewing_time"":8986.200000047684},{""page_index"":2,""viewing_time"":6597.899999976158},{""page_index"":3,""viewing_time"":28760.100000023842},{""page_index"":4,""viewing_time"":20018},{""page_index"":5,""viewing_time"":10439.899999976158},{""page_index"":6,""viewing_time"":8912.100000023842}]","","","","","","","","","","",""
"12201.5","","instructions","3","321469","0.0-3.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","[{""page_index"":0,""viewing_time"":12201.399999976158}]","","","","","","","","","","",""
"749.4000000953674","","image-keyboard-response","4","322219","0.0-4.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower5.png","75","749.8999999761581","2","0","2","","","","",""
"null","","html-keyboard-response","5","322530","0.0-5.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"812.1999999284744","","image-keyboard-response","6","323343","0.0-6.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","812.5","3","1","3","","","","",""
"null","","html-keyboard-response","7","323654","0.0-7.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"798.1999999284744","","image-keyboard-response","8","324452","0.0-8.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","798.3999999761581","3","1","3","","","","",""
"null","","html-keyboard-response","9","324766","0.0-9.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"516.7000000476837","","image-keyboard-response","10","325283","0.0-10.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","517","3","1","3","","","","",""
"null","","html-keyboard-response","11","325597","0.0-11.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"864.6999999284744","","image-keyboard-response","12","326462","0.0-12.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower5.png","75","864.8999999761581","2","0","2","","","","",""
"null","","html-keyboard-response","13","326774","0.0-13.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"614.8999999761581","","image-keyboard-response","14","327389","0.0-14.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower4.png","74","615.1000000238419","1","1","1","","","","",""
"null","","html-keyboard-response","15","327702","0.0-15.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"567","","image-keyboard-response","16","328269","0.0-16.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower5.png","75","567.4000000953674","2","1","2","","","","",""
"null","","html-keyboard-response","17","328581","0.0-17.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"549.2000000476837","","image-keyboard-response","18","329131","0.0-18.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower4.png","74","549.7000000476837","1","1","1","","","","",""
"null","","html-keyboard-response","19","329447","0.0-19.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"568.8999999761581","","image-keyboard-response","20","330016","0.0-20.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","569.2999999523163","3","0","3","","","","",""
"null","","html-keyboard-response","21","330327","0.0-21.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"440.6999999284744","","image-keyboard-response","22","330769","0.0-22.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","441","3","0","3","","","","",""
"null","","html-keyboard-response","23","331080","0.0-23.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"660.5999999046326","","image-keyboard-response","24","331741","0.0-24.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower4.png","74","660.7999999523163","1","0","1","","","","",""
"null","","html-keyboard-response","25","332053","0.0-25.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1311.6999999284744","","image-keyboard-response","26","333365","0.0-26.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","1312.1000000238419","3","1","3","","","","",""
"null","","html-keyboard-response","27","333678","0.0-27.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"615.8000000715256","","image-keyboard-response","28","334294","0.0-28.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower5.png","75","616.1999999284744","2","1","2","","","","",""
"null","","html-keyboard-response","29","334608","0.0-29.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"381.7000000476837","","image-keyboard-response","30","334990","0.0-30.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower5.png","75","381.89999997615814","2","1","2","","","","",""
"null","","html-keyboard-response","31","335301","0.0-31.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"553.5999999046326","","image-keyboard-response","32","335855","0.0-32.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","553.7999999523163","3","1","3","","","","",""
"null","","html-keyboard-response","33","336167","0.0-33.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"633","","image-keyboard-response","34","336800","0.0-34.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower4.png","74","633.5","1","1","1","","","","",""
"null","","html-keyboard-response","35","337115","0.0-35.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"910.3999999761581","","image-keyboard-response","36","338025","0.0-36.0","3QAPZX2QN5ZIA1KPD28W8GIQZUS02L","A19CB2C4GY4C60","3MVY4USGB69K0BK9K576GJZ2CVDSII","","","img/flower6.png","76","910.5999999046326","3","1","3","","","","",""
