"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"14310","consent.html","external-html","0","14412","0.0-0.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","","","","","","","",""
"","","fullscreen","1","26086","0.0-1.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","true","","","","","","","","",""
"110442","","instructions","2","136531","0.0-2.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","[{""page_index"":0,""viewing_time"":20784},{""page_index"":1,""viewing_time"":10687},{""page_index"":2,""viewing_time"":11859},{""page_index"":3,""viewing_time"":19148},{""page_index"":4,""viewing_time"":13230},{""page_index"":5,""viewing_time"":24436},{""page_index"":6,""viewing_time"":10298}]","","","","","","","",""
"42885","","instructions","3","179418","0.0-3.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","[{""page_index"":0,""viewing_time"":42885}]","","","","","","","",""
"806","","image-keyboard-response","4","180224","0.0-4.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","img/flower4.png","74","806","1","0","1","",""
"null","","html-keyboard-response","5","180536","0.0-5.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"1269","","image-keyboard-response","6","181805","0.0-6.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","img/flower6.png","76","1269","3","1","3","",""
"null","","html-keyboard-response","7","182119","0.0-7.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"983","","image-keyboard-response","8","183103","0.0-8.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","img/flower5.png","75","984","2","1","2","",""
"null","","html-keyboard-response","9","183412","0.0-9.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"741","","image-keyboard-response","10","184154","0.0-10.0","3IKZ72A5B525WRO823P13B8SF99FNV","A1NLJ1L4VCQYV2","3T5ZXGO9DEAUILU6S56NLENRQJRQZJ","","","img/flower4.png","74","741","1","0","1","",""
