"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","chosenAction","reward","responses"
"15140.59999999404","consent.html","external-html","0","15200","0.0-0.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","","","","","",""
"","","fullscreen","1","17757","0.0-1.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","true","","","","","","",""
"432126.799999997","","instructions","2","449885","0.0-2.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","[{""page_index"":0,""viewing_time"":248802.29999999702},{""page_index"":1,""viewing_time"":4647.80000000447},{""page_index"":2,""viewing_time"":81518.89999999851},{""page_index"":3,""viewing_time"":7562.39999999851},{""page_index"":4,""viewing_time"":38126.39999999851},{""page_index"":5,""viewing_time"":12704.60000000149},{""page_index"":6,""viewing_time"":38763.39999999851}]","","","","","",""
"17869.60000000149","","instructions","3","467755","0.0-3.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","[{""page_index"":0,""viewing_time"":17869.30000000447}]","","","","","",""
"2228.3000000044703","","image-keyboard-response","4","469986","0.0-4.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower4.png","74","2229.60000000149","74","0",""
"null","","html-keyboard-response","5","470288","0.0-5.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"2463.7999999970198","","image-keyboard-response","6","472754","0.0-6.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower5.png","75","2466","75","1",""
"null","","html-keyboard-response","7","473058","0.0-7.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"895.2999999970198","","image-keyboard-response","8","473955","0.0-8.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower6.png","76","897.1000000014901","76","0",""
"null","","html-keyboard-response","9","474258","0.0-9.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"2297.60000000149","","image-keyboard-response","10","476557","0.0-10.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower6.png","76","2299","76","0",""
"null","","html-keyboard-response","11","476859","0.0-11.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"497.20000000298023","","image-keyboard-response","12","477357","0.0-12.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower6.png","75","498.19999999552965","75","0",""
"null","","html-keyboard-response","13","477659","0.0-13.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"200.89999999850988","","image-keyboard-response","14","477862","0.0-14.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower4.png","74","202.29999999701977","74","1",""
"null","","html-keyboard-response","15","478163","0.0-15.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"1296","","image-keyboard-response","16","479460","0.0-16.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","img/flower5.png","75","1296.8999999985099","75","1",""
"null","","html-keyboard-response","17","479763","0.0-17.0","3ZWFC4W1UVTQBPG0VA6ICVD2E4ORFF","A2V6E7SGEU0EFD","3LN3BXKGC0HZB1VNEMH4SWP73O3GW1","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
