"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"31022.799999952316","consent.html","external-html","0","31083","0.0-0.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","","","","","","","","","","",""
"","","fullscreen","1","41735","0.0-1.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","true","","","","","","","","","","","",""
"73141.10000002384","","instructions","2","114878","0.0-2.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":9648.600000023842},{""page_index"":1,""viewing_time"":7813.899999976158},{""page_index"":2,""viewing_time"":11368},{""page_index"":3,""viewing_time"":10175.900000095367},{""page_index"":4,""viewing_time"":5376.199999928474},{""page_index"":5,""viewing_time"":17709.800000071526},{""page_index"":6,""viewing_time"":11048.099999904633}]","","","","","","","","","","",""
"12673","","instructions","3","127552","0.0-3.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":12672.799999952316}]","","","","","","","","","","",""
"1065.3999999761581","","image-keyboard-response","4","128619","0.0-4.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","1066.8999999761581","3","1","3","","","","",""
"null","","html-keyboard-response","5","128928","0.0-5.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1486.8999999761581","","image-keyboard-response","6","130416","0.0-6.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower5.png","75","1488.0999999046326","2","1","2","","","","",""
"null","","html-keyboard-response","7","130722","0.0-7.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1011.6000000238419","","image-keyboard-response","8","131736","0.0-8.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","1012.7999999523163","1","1","1","","","","",""
"null","","html-keyboard-response","9","132048","0.0-9.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1086.7999999523163","","image-keyboard-response","10","133136","0.0-10.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower5.png","75","1088.0999999046326","2","0","2","","","","",""
"null","","html-keyboard-response","11","133451","0.0-11.0","3TXWC2NHN0CTBUP07D6VS9WN0SK9S8","A2EK1HDV4I4GSK","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
