"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"6820.70000000298","consent.html","external-html","0","6949","0.0-0.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","","","","","","","","","","",""
"","","fullscreen","1","1088196","0.0-1.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","true","","","","","","","","","","","",""
"30191.79999999702","","instructions","2","1118390","0.0-2.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":6519},{""page_index"":1,""viewing_time"":6077.100000008941},{""page_index"":2,""viewing_time"":4470.399999991059},{""page_index"":3,""viewing_time"":3176.6000000089407},{""page_index"":4,""viewing_time"":3837.199999988079},{""page_index"":5,""viewing_time"":4172.600000008941},{""page_index"":6,""viewing_time"":1937.7000000029802}]","","","","","","","","","","",""
"9447.89999999106","","instructions","3","1127839","0.0-3.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":9447.5}]","","","","","","","","","","",""
"1254.7000000029802","","image-keyboard-response","4","1129098","0.0-4.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","1259.4000000059605","3","1","3","","","","",""
"null","","html-keyboard-response","5","1129417","0.0-5.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"627.7999999970198","","image-keyboard-response","6","1130049","0.0-6.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","630.4000000059605","3","1","3","","","","",""
"null","","html-keyboard-response","7","1130367","0.0-7.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"397.20000000298023","","image-keyboard-response","8","1130768","0.0-8.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","399.8999999910593","3","1","3","","","","",""
"null","","html-keyboard-response","9","1131073","0.0-9.0","34QN5IT0T0DTWGMETJHXI7VTLUS08W","ALYR5CI2SM2JC","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
