"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"3431.899999856949","consent.html","external-html","0","3485","0.0-0.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","","","","","","","",""
"","","fullscreen","1","5950","0.0-1.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","true","","","","","","","","",""
"39422.09999990463","","instructions","2","45373","0.0-2.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","[{""page_index"":0,""viewing_time"":11333.399999856949},{""page_index"":1,""viewing_time"":4496.400000095367},{""page_index"":2,""viewing_time"":4455.5},{""page_index"":3,""viewing_time"":3272.5},{""page_index"":4,""viewing_time"":3207.7000000476837},{""page_index"":5,""viewing_time"":6887.899999856949},{""page_index"":6,""viewing_time"":5768.299999952316}]","","","","","","","",""
"11422.799999952316","","instructions","3","56795","0.0-3.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","[{""page_index"":0,""viewing_time"":11422.5}]","","","","","","","",""
"715.2000000476837","","image-keyboard-response","4","57511","0.0-4.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","74","715.8999998569489","1","0","2","",""
"null","","html-keyboard-response","5","57828","0.0-5.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"674.5","","image-keyboard-response","6","58503","0.0-6.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","675.2000000476837","1","1","1","",""
"null","","html-keyboard-response","7","58807","0.0-7.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"431.5","","image-keyboard-response","8","59239","0.0-8.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","432.19999980926514","1","1","1","",""
"null","","html-keyboard-response","9","59550","0.0-9.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"536.7000000476837","","image-keyboard-response","10","60088","0.0-10.0","3Z7ISHFUH1HQY1S4XDUPO6YF1ZK8ZZ","A5P12YJP805RG","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","537.2999999523163","2","1","2","",""
