"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"10232.5","consent.html","external-html","0","10292","0.0-0.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","","","","","","","",""
"","","fullscreen","1","12943","0.0-1.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","true","","","","","","","","",""
"59570.700000047684","","instructions","2","72515","0.0-2.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","[{""page_index"":0,""viewing_time"":9314.200000047684},{""page_index"":1,""viewing_time"":14684.100000023842},{""page_index"":2,""viewing_time"":9291.299999952316},{""page_index"":3,""viewing_time"":5553.200000047684},{""page_index"":4,""viewing_time"":6562.5},{""page_index"":5,""viewing_time"":10039.5},{""page_index"":6,""viewing_time"":4124.699999928474}]","","","","","","","",""
"12259.100000023842","","instructions","3","84775","0.0-3.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","[{""page_index"":0,""viewing_time"":12258.700000047684}]","","","","","","","",""
"1827.5","","image-keyboard-response","4","86604","0.0-4.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","1829","2","1","2","",""
"null","","html-keyboard-response","5","86915","0.0-5.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"721.3999999761581","","image-keyboard-response","6","87638","0.0-6.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","722.7000000476837","1","1","1","",""
"null","","html-keyboard-response","7","87941","0.0-7.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"585.2000000476837","","image-keyboard-response","8","88528","0.0-8.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","586.2999999523163","3","1","3","",""
"null","","html-keyboard-response","9","88843","0.0-9.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"940.8000000715256","","image-keyboard-response","10","89785","0.0-10.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","942","3","1","3","",""
"null","","html-keyboard-response","11","90093","0.0-11.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"801.3999999761581","","image-keyboard-response","12","90896","0.0-12.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","802.3999999761581","1","1","1","",""
"null","","html-keyboard-response","13","91199","0.0-13.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"592.6999999284744","","image-keyboard-response","14","91792","0.0-14.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","593.5","3","0","3","",""
"null","","html-keyboard-response","15","92105","0.0-15.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"994.2999999523163","","image-keyboard-response","16","93100","0.0-16.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","995.2999999523163","2","1","2","",""
"null","","html-keyboard-response","17","93417","0.0-17.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"710.7000000476837","","image-keyboard-response","18","94129","0.0-18.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","711.7000000476837","1","0","1","",""
"null","","html-keyboard-response","19","94432","0.0-19.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"720.7000000476837","","image-keyboard-response","20","95154","0.0-20.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","721.7999999523163","3","1","3","",""
"null","","html-keyboard-response","21","95458","0.0-21.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"682.4000000953674","","image-keyboard-response","22","96143","0.0-22.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","683.9000000953674","2","1","2","",""
"null","","html-keyboard-response","23","96457","0.0-23.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"511.40000009536743","","image-keyboard-response","24","96970","0.0-24.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","512.6999999284744","1","0","1","",""
"null","","html-keyboard-response","25","97284","0.0-25.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"613","","image-keyboard-response","26","97898","0.0-26.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","614.2999999523163","2","1","2","",""
"null","","html-keyboard-response","27","98206","0.0-27.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"642.3999999761581","","image-keyboard-response","28","98850","0.0-28.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","643.3999999761581","1","1","1","",""
"null","","html-keyboard-response","29","99158","0.0-29.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"626.6999999284744","","image-keyboard-response","30","99786","0.0-30.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","627.7999999523163","3","1","3","",""
"null","","html-keyboard-response","31","100091","0.0-31.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"803.7000000476837","","image-keyboard-response","32","100896","0.0-32.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","804.6999999284744","3","1","3","",""
"null","","html-keyboard-response","33","101200","0.0-33.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"537.8999999761581","","image-keyboard-response","34","101740","0.0-34.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","538.9000000953674","2","1","2","",""
"null","","html-keyboard-response","35","102057","0.0-35.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"556.3999999761581","","image-keyboard-response","36","102615","0.0-36.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","75","557.5","2","0","3","",""
"null","","html-keyboard-response","37","102917","0.0-37.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"650.7000000476837","","image-keyboard-response","38","103569","0.0-38.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","651.7999999523163","3","1","3","",""
"null","","html-keyboard-response","39","103885","0.0-39.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"699.6000000238419","","image-keyboard-response","40","104586","0.0-40.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","700.7000000476837","1","1","1","",""
"null","","html-keyboard-response","41","104898","0.0-41.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"590.5","","image-keyboard-response","42","105490","0.0-42.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower6.png","76","592","3","1","3","",""
"null","","html-keyboard-response","43","105794","0.0-43.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"503.8000000715256","","image-keyboard-response","44","106299","0.0-44.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower5.png","75","505","2","0","2","",""
"null","","html-keyboard-response","45","106602","0.0-45.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"750.5","","image-keyboard-response","46","107355","0.0-46.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","img/flower4.png","74","751.8000000715256","1","0","1","",""
"null","","html-keyboard-response","47","107664","0.0-47.0","3QUO65DNQVACXULAY7KD4090EM8OUS","A2DVV59R1CQU6T","3UAU495MIIEABANG75FBFHDC9WUUOI","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
