"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"25613","consent.html","external-html","0","25686","0.0-0.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","","","","","","","","","","",""
"","","fullscreen","1","29842","0.0-1.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","true","","","","","","","","","","","",""
"130451","","instructions","2","160298","0.0-2.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","[{""page_index"":0,""viewing_time"":14687},{""page_index"":1,""viewing_time"":11253},{""page_index"":2,""viewing_time"":21918},{""page_index"":3,""viewing_time"":27656},{""page_index"":4,""viewing_time"":27196},{""page_index"":5,""viewing_time"":13317},{""page_index"":6,""viewing_time"":14423}]","","","","","","","","","","",""
"44112","","instructions","3","204411","0.0-3.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","[{""page_index"":0,""viewing_time"":44111}]","","","","","","","","","","",""
"1956","","image-keyboard-response","4","206369","0.0-4.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower5.png","75","1957","2","1","2","","","","",""
"null","","html-keyboard-response","5","206671","0.0-5.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1514","","image-keyboard-response","6","208188","0.0-6.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower6.png","76","1516","3","1","3","","","","",""
"null","","html-keyboard-response","7","208501","0.0-7.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1456","","image-keyboard-response","8","209967","0.0-8.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower6.png","75","1466","2","0","3","","","","",""
"null","","html-keyboard-response","9","210273","0.0-9.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1909","","image-keyboard-response","10","212182","0.0-10.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower6.png","76","1909","3","0","3","","","","",""
"null","","html-keyboard-response","11","212501","0.0-11.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1800","","image-keyboard-response","12","214316","0.0-12.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower4.png","74","1815","1","1","1","","","","",""
"null","","html-keyboard-response","13","214621","0.0-13.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1557","","image-keyboard-response","14","216178","0.0-14.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower4.png","74","1567","1","1","1","","","","",""
"null","","html-keyboard-response","15","216498","0.0-15.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1335","","image-keyboard-response","16","217833","0.0-16.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower4.png","74","1344","1","0","1","","","","",""
"null","","html-keyboard-response","17","218147","0.0-17.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1115","","image-keyboard-response","18","219263","0.0-18.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower5.png","75","1116","2","0","2","","","","",""
"null","","html-keyboard-response","19","219576","0.0-19.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1193","","image-keyboard-response","20","220776","0.0-20.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","img/flower6.png","76","1200","3","1","3","","","","",""
"null","","html-keyboard-response","21","221098","0.0-21.0","3QRYMNZ7FZ3FFW69XNUQKFNT70FNTA","A22LRKFP5S22GR","3THR0FZ95PF7SK0MYRNAOUHTWA4OLV","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
