"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"13495.60000000894","consent.html","external-html","0","13672","0.0-0.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","","","","","","","",""
"","","fullscreen","1","17932","0.0-1.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","true","","","","","","","","",""
"68173","","instructions","2","86123","0.0-2.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","[{""page_index"":0,""viewing_time"":9769.60000000894},{""page_index"":1,""viewing_time"":15373.699999988079},{""page_index"":2,""viewing_time"":16806.40000000596},{""page_index"":3,""viewing_time"":7015},{""page_index"":4,""viewing_time"":11817.29999999702},{""page_index"":5,""viewing_time"":5394.100000008941},{""page_index"":6,""viewing_time"":1995.2999999970198}]","","","","","","","",""
"61329.29999999702","","instructions","3","147457","0.0-3.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","[{""page_index"":0,""viewing_time"":61324.79999999702}]","","","","","","","",""
"5981","","image-keyboard-response","4","153453","0.0-4.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","img/flower4.png","74","5993.29999999702","1","1","1","",""
"null","","html-keyboard-response","5","153759","0.0-5.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"5240.0999999940395","","image-keyboard-response","6","159007","0.0-6.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","img/flower4.png","74","5247.79999999702","1","1","1","",""
"null","","html-keyboard-response","7","159348","0.0-7.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"4263.699999988079","","image-keyboard-response","8","163617","0.0-8.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","img/flower5.png","75","4269.29999999702","2","1","2","",""
"null","","html-keyboard-response","9","163925","0.0-9.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"1412.7000000029802","","image-keyboard-response","10","165341","0.0-10.0","33FBRBDW6PLDQ8HU5ZAHD8XUR1D8CI","A14DC1USXBIRXU","3WPCIUYH1AU470H2HRBLZRFBM3CTDN","","","img/flower4.png","74","1416.3999999910593","1","1","1","",""
