"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","chosenAction","reward","responses"
"28603.100000023842","consent.html","external-html","0","28704","0.0-0.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","","","","","",""
"","","fullscreen","1","32613","0.0-1.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","true","","","","","","",""
"71405.5","","instructions","2","104022","0.0-2.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","[{""page_index"":0,""viewing_time"":8350.700000047684},{""page_index"":1,""viewing_time"":12101.699999988079},{""page_index"":2,""viewing_time"":7877.599999964237},{""page_index"":3,""viewing_time"":11501.400000035763},{""page_index"":4,""viewing_time"":6783.099999964237},{""page_index"":5,""viewing_time"":16628.100000023842},{""page_index"":6,""viewing_time"":8161.800000011921}]","","","","","",""
"37396","","instructions","3","141422","0.0-3.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","[{""page_index"":0,""viewing_time"":37395.69999998808}]","","","","","",""
"1582.5","","image-keyboard-response","4","143006","0.0-4.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower6.png","76","1583.800000011921","76","1",""
"null","","html-keyboard-response","5","143322","0.0-5.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"1054.6000000238419","","image-keyboard-response","6","144378","0.0-6.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower5.png","75","1055.4000000357628","75","1",""
"null","","html-keyboard-response","7","144682","0.0-7.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"758.8000000119209","","image-keyboard-response","8","145442","0.0-8.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower6.png","76","759.7000000476837","76","1",""
"null","","html-keyboard-response","9","145746","0.0-9.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"783.1999999880791","","image-keyboard-response","10","146530","0.0-10.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower5.png","75","784","75","1",""
"null","","html-keyboard-response","11","146843","0.0-11.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"805.8999999761581","","image-keyboard-response","12","147650","0.0-12.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower4.png","74","806.8999999761581","74","1",""
"null","","html-keyboard-response","13","147961","0.0-13.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"695.8000000119209","","image-keyboard-response","14","148658","0.0-14.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower4.png","74","696.8000000119209","74","1",""
"null","","html-keyboard-response","15","148964","0.0-15.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"860.5","","image-keyboard-response","16","149825","0.0-16.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower6.png","76","861.3999999761581","76","1",""
"null","","html-keyboard-response","17","150142","0.0-17.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","",""
"955.5","","image-keyboard-response","18","151098","0.0-18.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower4.png","74","956.5","74","0",""
"null","","html-keyboard-response","19","151400","0.0-19.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","<img src=""img/flower4.png"" style=""width:200px;border:14px solid red;"">","null","","","",""
"784.5999999642372","","image-keyboard-response","20","152186","0.0-20.0","39RP059MEIF91SRSL0O576S7TICBM6","A10JXOU89D5RXR","39WSF6KUV27TMEQUH506BZR9N6KEO1","","","img/flower4.png","74","785.6000000238419","74","1",""
