"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","reward_cond","responses"
"22795.30000001192","consent.html","external-html","0","23563","0.0-0.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","","","","","","","",""
"","","fullscreen","1","26498","0.0-1.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","true","","","","","","","","",""
"126738.70000004768","","instructions","2","153239","0.0-2.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","[{""page_index"":0,""viewing_time"":8368.600000023842},{""page_index"":1,""viewing_time"":86845.19999998808},{""page_index"":2,""viewing_time"":4801.800000011921},{""page_index"":3,""viewing_time"":5885.199999988079},{""page_index"":4,""viewing_time"":5492.199999988079},{""page_index"":5,""viewing_time"":10516.300000011921},{""page_index"":6,""viewing_time"":4828.300000011921}]","","","","","","","",""
"11894.5","","instructions","3","165134","0.0-3.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","[{""page_index"":0,""viewing_time"":11894.300000011921}]","","","","","","","",""
"697.5999999642372","","image-keyboard-response","4","165834","0.0-4.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","img/flower4.png","74","699.6999999880791","1","1","1","",""
"null","","html-keyboard-response","5","166137","0.0-5.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"629","","image-keyboard-response","6","166768","0.0-6.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","img/flower5.png","75","630.8000000119209","2","1","2","",""
"null","","html-keyboard-response","7","167080","0.0-7.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"404.69999998807907","","image-keyboard-response","8","167487","0.0-8.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","img/flower6.png","76","406.39999997615814","3","0","3","",""
"null","","html-keyboard-response","9","167801","0.0-9.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","",""
"787.3000000119209","","image-keyboard-response","10","168591","0.0-10.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","img/flower6.png","76","788.9000000357628","3","1","3","",""
"null","","html-keyboard-response","11","168897","0.0-11.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","",""
"1267.6000000238419","","image-keyboard-response","12","170167","0.0-12.0","3KB8R4ZV1FT99IV6AXQAU18A0AGGBE","A2JDYN6QM8M5UN","3KVQ0UJWPX71V463XQYDOZYIDLRW5D","","","img/flower5.png","75","1269.300000011921","2","1","2","",""
