"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","success","view_history","stimulus","key_press","reactionTime","a","r","s","cond","reward_cond","reward_cond_actual","reward_matrix_idx","responses"
"7133.599999904633","consent.html","external-html","0","7733","0.0-0.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","","","","","","","","","","",""
"","","fullscreen","1","12577","0.0-1.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","true","","","","","","","","","","","",""
"123509.7999997139","","instructions","2","136091","0.0-2.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":19532.400000095367},{""page_index"":1,""viewing_time"":14484.39999961853},{""page_index"":2,""viewing_time"":7355.400000095367},{""page_index"":3,""viewing_time"":16084.200000286102},{""page_index"":4,""viewing_time"":28098.89999961853},{""page_index"":5,""viewing_time"":23854.800000190735},{""page_index"":6,""viewing_time"":14098.699999809265}]","","","","","","","","","","",""
"33024.800000190735","","instructions","3","169117","0.0-3.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","[{""page_index"":0,""viewing_time"":33024.40000009537}]","","","","","","","","","","",""
"2563.300000190735","","image-keyboard-response","4","171683","0.0-4.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","2565.6000003814697","1","1","1","","","","",""
"null","","html-keyboard-response","5","171995","0.0-5.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1997.0999999046326","","image-keyboard-response","6","173994","0.0-6.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower5.png","75","1998.6999998092651","2","1","2","","","","",""
"null","","html-keyboard-response","7","174308","0.0-7.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower5.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1121.1999998092651","","image-keyboard-response","8","175431","0.0-8.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","1123.2999997138977","1","1","1","","","","",""
"null","","html-keyboard-response","9","175741","0.0-9.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1187.7000002861023","","image-keyboard-response","10","176930","0.0-10.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","1188.9000000953674","3","1","3","","","","",""
"null","","html-keyboard-response","11","177244","0.0-11.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"952.1999998092651","","image-keyboard-response","12","178198","0.0-12.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower4.png","74","957.8000001907349","1","1","1","","","","",""
"null","","html-keyboard-response","13","178508","0.0-13.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower4.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"821.3000001907349","","image-keyboard-response","14","179332","0.0-14.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","823.7000002861023","3","0","3","","","","",""
"null","","html-keyboard-response","15","179650","0.0-15.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1039.1000003814697","","image-keyboard-response","16","180691","0.0-16.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","1041.0999999046326","3","1","3","","","","",""
"null","","html-keyboard-response","17","180996","0.0-17.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower6.png"" style=""width:200px; border:14px solid green;"">","null","","","","","","","","",""
"1052.3000001907349","","image-keyboard-response","18","182051","0.0-18.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower5.png","75","1054.3999996185303","2","0","2","","","","",""
"null","","html-keyboard-response","19","182365","0.0-19.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","<img src=""img/flower5.png"" style=""width:200px;border:14px solid red;"">","null","","","","","","","","",""
"1184.6999998092651","","image-keyboard-response","20","183551","0.0-20.0","33IZTU6J82NJCQ7YATC98CI57VLSXK","A19TF4J8VFW81","32XN26MTXZ5MP383W6LZYTLBY7P0LI","","","img/flower6.png","76","1186.0999999046326","3","1","3","","","","",""
